zone,geometry,animal_score,human_score,contains_cluster,nearest_cluster,cluster_score
3320,"POLYGON ((363668.0062395814 173207.41191398952, 363656.9947293845 173135.28774836857, 363589.53062220366 173114.38897712796, 363533.0779739114 173165.61500095215, 363544.0899885265 173237.7394810359, 363611.5541470102 173258.63762283121, 363668.0062395814 173207.41191398952))",0.2414271901261043,0.5265311993161136,0.0,11.0,0.4347441249429956
3321,"POLYGON ((363544.0899885265 173237.7394810359, 363533.0779739114 173165.61500095215, 363465.61289756687 173144.71625389863, 363409.15978453885 173195.94261638116, 363420.172303595 173268.06741093122, 363487.63743123255 173288.96552853024, 363544.0899885265 173237.7394810359))",0.2298029588123157,0.5240581752201255,0.0,11.0,0.4347441249429956
3322,"POLYGON ((363420.172303595 173268.06741093122, 363409.15978453885 173195.94261638116, 363341.693739036 173175.04389351746, 363285.2401612981 173226.27059466048, 363296.25318481354 173298.39570367616, 363363.719281601 173319.2937970733, 363420.172303595 173268.06741093122))",0.21972508072162533,0.5654625365176722,0.0,11.0,0.4347441249429956
3323,"POLYGON ((363296.25318481354 173298.39570367616, 363285.2401612981 173226.27059466048, 363217.77314664336 173205.37189598882, 363161.31910422345 173256.59893580287, 363172.33263221686 173328.72435927426, 363239.7996981477 173349.62242847163, 363296.25318481354 173298.39570367616))",0.21144829873497425,0.5770594154745801,0.0,11.0,0.4347441249429956
3324,"POLYGON ((363172.33263221686 173328.72435927426, 363161.31910422345 173256.59893580287, 363093.8511204186 173235.7002613204, 363037.39661333896 173286.9276398006, 363048.41064583283 173359.05337773619, 363115.8786809009 173379.95142272947, 363172.33263221686 173328.72435927426))",0.1983593253772588,0.5686778133091194,0.0,11.0,0.4347441249429956
3325,"POLYGON ((363622.56579948217 173330.7611826643, 363611.5541470102 173258.63762283121, 363544.0899885265 173237.7394810359, 363487.63743123255 173288.96552853024, 363498.6495881505 173361.0894028063, 363566.11379791197 173381.98691514716, 363622.56579948217 173330.7611826643))",0.2479155668009865,0.5989578756808438,0.0,11.0,0.4347441249429956
3326,"POLYGON ((363498.6495881505 173361.0894028063, 363487.63743123255 173288.96552853024, 363420.172303595 173268.06741093122, 363363.719281601 173319.2937970733, 363374.73194298544 173391.41798579728, 363442.19712189154 173412.31547392695, 363498.6495881505 173361.0894028063))",0.2379148945399324,0.5311661651038506,0.0,11.0,0.4347441249429956
3327,"POLYGON ((363374.73194298544 173391.41798579728, 363363.719281601 173319.2937970733, 363296.25318481354 173298.39570367616, 363239.7996981477 173349.62242847163, 363250.8128640177 173421.7469316378, 363318.2790120637 173442.64439556067, 363374.73194298544 173391.41798579728))",0.22960339209087197,0.5702258978849973,0.0,11.0,0.4347441249429956
3328,"POLYGON ((363250.8128640177 173421.7469316378, 363239.7996981477 173349.62242847163, 363172.33263221686 173328.72435927426, 363115.8786809009 173379.95142272947, 363126.8923512787 173452.07624033582, 363194.35946845793 173472.9736800447, 363250.8128640177 173421.7469316378))",0.21478198060595632,0.6619159097582621,0.0,11.0,0.4347441249429956
3329,"POLYGON ((363577.12559267314 173454.10986914282, 363566.11379791197 173381.98691514716, 363498.6495881505 173361.0894028063, 363442.19712189154 173412.31547392695, 363453.209421125 173484.43874235003, 363520.67368213926 173505.3356252208, 363577.12559267314 173454.10986914282))",0.2564178261007194,0.6026904001338699,0.0,11.0,0.4347441249429956
3330,"POLYGON ((363994.30583017267 173239.7786992659, 363937.8552228179 173291.00341583817, 363948.8655042805 173363.12542655453, 364016.32588869816 173384.02240626555, 364052.0290890593 173351.62410077447, 364022.1286984854 173305.61348263646, 364034.5990467437 173252.2604525843, 363994.30583017267 173239.7786992659))",0.339498918539568,0.5573542931524238,0.0,11.0,0.4347441249429956
3331,"POLYGON ((363948.8655042805 173363.12542655453, 363937.8552228179 173291.00341583817, 363870.3939205244 173270.10583089938, 363813.9428484052 173321.33088610595, 363824.9536342804 173393.45321124967, 363892.41498785606 173414.35016675526, 363948.8655042805 173363.12542655453))",0.2989839739407865,0.5637799985982817,0.0,11.0,0.4347441249429956
3332,"POLYGON ((363824.9536342804 173393.45321124967, 363813.9428484052 173321.33088610595, 363746.48057694983 173300.43332536338, 363690.029040093 173351.65871920635, 363701.0403304013 173423.78135877673, 363768.5026531287 173444.67829007475, 363824.9536342804 173393.45321124967))",0.27764738953638896,0.5776727348153168,0.0,11.0,0.4347441249429956
3333,"POLYGON ((363701.0403304013 173423.78135877673, 363690.029040093 173351.65871920635, 363622.56579948217 173330.7611826643, 363566.11379791197 173381.98691514716, 363577.12559267314 173454.10986914282, 363644.5888845466 173475.00677622826, 363701.0403304013 173423.78135877673))",0.2663377832675651,0.5887633001337901,0.0,11.0,0.4347441249429956
3334,"POLYGON ((364027.33580796304 173456.14349674684, 364016.32588869816 173384.02240626555, 363948.8655042805 173363.12542655453, 363892.41498785606 173414.35016675526, 363903.425411541 173486.47157164552, 363970.88584722514 173507.36792192113, 364027.33580796304 173456.14349674684))",0.3484386283475256,0.5799666072734833,0.0,11.0,0.4347441249429956
3335,"POLYGON ((363903.425411541 173486.47157164552, 363892.41498785606 173414.35016675526, 363824.9536342804 173393.45321124967, 363768.5026531287 173444.67829007475, 363779.51358125365 173516.80000937183, 363846.97498608555 173537.6963354349, 363903.425411541 173486.47157164552))",0.3224411014619951,0.5882090274269958,0.0,11.0,0.4347441249429956
3336,"POLYGON ((363779.51358125365 173516.80000937183, 363768.5026531287 173444.67829007475, 363701.0403304013 173423.78135877673, 363644.5888845466 173475.00677622826, 363655.6003171309 173547.1288099315, 363723.0626911054 173568.02511177643, 363779.51358125365 173516.80000937183))",0.3028309489550369,0.6024097913647671,0.0,11.0,0.4347441249429956
3337,"POLYGON ((364027.33580796304 173456.14349674684, 363970.88584722514 173507.36792192113, 363981.8959087002 173579.4884065466, 364049.3554264816 173600.38415160507, 364105.8048315421 173549.16004147066, 364096.12236538855 173485.73312587215, 364075.30916238367 173472.18612177396, 364075.17856892507 173470.96325268527, 364027.33580796304 173456.14349674684))",0.39813830965577934,0.5982979476618643,0.0,11.0,0.4347441249429956
3338,"POLYGON ((363981.8959087002 173579.4884065466, 363970.88584722514 173507.36792192113, 363903.425411541 173486.47157164552, 363846.97498608555 173537.6963354349, 363857.9855520069 173609.81713444885, 363925.44603893213 173630.7128552813, 363981.8959087002 173579.4884065466))",0.37144786812368985,0.600717812373905,0.0,11.0,0.4347441249429956
3339,"POLYGON ((363857.9855520069 173609.81713444885, 363846.97498608555 173537.6963354349, 363779.51358125365 173516.80000937183, 363723.0626911054 173568.02511177643, 363734.0737614939 173640.14622517733, 363801.5352175572 173661.04192178597, 363857.9855520069 173609.81713444885))",0.35164694890723996,0.6121466275572801,0.0,11.0,0.4347441249429956
3340,"POLYGON ((362924.48722569324 173389.38275906257, 362913.4726886809 173317.25670666492, 362846.0027665988 173296.35808058555, 362789.54733027704 173347.5861364036, 362800.5623718291 173419.71250325913, 362868.03234515694 173440.610499833, 362924.48722569324 173389.38275906257))",0.1734646346783021,0.6560184221685682,0.0,11.0,0.4347441249429956
3341,"POLYGON ((362800.5623718291 173419.71250325913, 362789.54733027704 173347.5861364036, 362722.07643906376 173326.68753452762, 362665.6205381576 173377.91592902032, 362676.63608426886 173450.04261033365, 362744.1070267185 173470.94058269076, 362800.5623718291 173419.71250325913))",0.1600225993640894,0.6217586143841647,0.0,11.0,0.4347441249429956
3342,"POLYGON ((363126.8923512787 173452.07624033582, 363115.8786809009 173379.95142272947, 363048.41064583283 173359.05337773619, 362991.9562298938 173410.28077984543, 363002.97040479677 173482.40591189405, 363070.4384911056 173503.3033273897, 363126.8923512787 173452.07624033582))",0.1977903213848487,0.6674878613267956,0.0,11.0,0.4347441249429956
3343,"POLYGON ((363002.97040479677 173482.40591189405, 362991.9562298938 173410.28077984543, 362924.48722569324 173389.38275906257, 362868.03234515694 173440.610499833, 362879.0470246045 173512.73594632244, 362946.5160800373 173533.63333759707, 363002.97040479677 173482.40591189405))",0.1851503584870364,0.6681497044457224,0.0,11.0,0.4347441249429956
3344,"POLYGON ((362879.0470246045 173512.73594632244, 362868.03234515694 173440.610499833, 362800.5623718291 173419.71250325913, 362744.1070267185 173470.94058269076, 362755.1222107324 173543.06634361745, 362822.59223528346 173563.96371067106, 362879.0470246045 173512.73594632244))",0.17077201852004315,0.6604460880387629,0.0,11.0,0.4347441249429956
3345,"POLYGON ((362755.1222107324 173543.06634361745, 362744.1070267185 173470.94058269076, 362676.63608426886 173450.04261033365, 362620.1802746127 173501.2710284285, 362631.1959632107 173573.39710379398, 362698.6669568743 173594.2944466201, 362755.1222107324 173543.06634361745))",0.18121629236930556,0.6684123145962192,0.0,11.0,0.4347441249429956
3346,"POLYGON ((363081.4523038771 173575.42753907933, 363070.4384911056 173503.3033273897, 363002.97040479677 173482.40591189405, 362946.5160800373 173533.63333759707, 362957.5303973619 173605.75786370697, 363024.9985348871 173626.65464969433, 363081.4523038771 173575.42753907933))",0.2129377804913098,0.6612676901298462,0.0,11.0,0.4347441249429956
3347,"POLYGON ((362957.5303973619 173605.75786370697, 362946.5160800373 173533.63333759707, 362879.0470246045 173512.73594632244, 362822.59223528346 173563.96371067106, 362833.60705717985 173636.08855120337, 362901.0761638197 173656.98531295836, 362957.5303973619 173605.75786370697))",0.1998797416869809,0.671660871128303,0.0,11.0,0.4347441249429956
3348,"POLYGON ((362833.60705717985 173636.08855120337, 362822.59223528346 173563.96371067106, 362755.1222107324 173543.06634361745, 362698.6669568743 173594.2944466201, 362709.682283363 173666.4196015728, 362777.15235911123 173687.3163390975, 362833.60705717985 173636.08855120337))",0.2030385777822788,0.6977087923549745,0.0,11.0,0.4347441249429956
3349,"POLYGON ((363159.9329229048 173668.44764061412, 363148.91947228386 173596.32434929052, 363081.4523038771 173575.42753907933, 363024.9985348871 173626.65464969433, 363036.0124900673 173698.77825541765, 363103.479709675 173719.6744361248, 363159.9329229048 173668.44764061412))",0.2568063581789885,0.6630081813776921,0.0,11.0,0.4347441249429956
3350,"POLYGON ((363453.209421125 173484.43874235003, 363442.19712189154 173412.31547392695, 363374.73194298544 173391.41798579728, 363318.2790120637 173442.64439556067, 363329.29181579046 173514.7679784047, 363396.7570459402 173535.66483706015, 363453.209421125 173484.43874235003))",0.2488985384010689,0.6169070514251428,0.0,11.0,0.4347441249429956
3351,"POLYGON ((363329.29181579046 173514.7679784047, 363318.2790120637 173442.64439556067, 363250.8128640177 173421.7469316378, 363194.35946845793 173472.9736800447, 363205.3727766974 173545.0975773133, 363272.838975978 173565.99441174767, 363329.29181579046 173514.7679784047))",0.2376050373649179,0.6244598209691585,0.0,11.0,0.4347441249429956
3352,"POLYGON ((363205.3727766974 173545.0975773133, 363194.35946845793 173472.9736800447, 363126.8923512787 173452.07624033582, 363070.4384911056 173503.3033273897, 363081.4523038771 173575.42753907933, 363148.91947228386 173596.32434929052, 363205.3727766974 173545.0975773133))",0.23543001353206766,0.6505976699509266,0.0,11.0,0.4347441249429956
3353,"POLYGON ((363655.6003171309 173547.1288099315, 363644.5888845466 173475.00677622826, 363577.12559267314 173454.10986914282, 363520.67368213926 173505.3356252208, 363531.68561920465 173577.45797333372, 363599.1489623159 173598.35425095336, 363655.6003171309 173547.1288099315))",0.2959779607497548,0.6120770458943287,0.0,11.0,0.4347441249429956
3354,"POLYGON ((363531.68561920465 173577.45797333372, 363520.67368213926 173505.3356252208, 363453.209421125 173484.43874235003, 363396.7570459402 173535.66483706015, 363407.769487504 173607.7874995771, 363475.2337997473 173628.68375297356, 363531.68561920465 173577.45797333372))",0.28315060117349844,0.6197321780714318,0.0,11.0,0.4347441249429956
3355,"POLYGON ((363407.769487504 173607.7874995771, 363396.7570459402 173535.66483706015, 363329.29181579046 173514.7679784047, 363272.838975978 173565.99441174767, 363283.851922061 173638.11738866725, 363351.31720343075 173659.01361783769, 363407.769487504 173607.7874995771))",0.27611739349421044,0.6393472264500849,0.0,11.0,0.4347441249429956
3356,"POLYGON ((363283.851922061 173638.11738866725, 363272.838975978 173565.99441174767, 363205.3727766974 173545.0975773133, 363148.91947228386 173596.32434929052, 363159.9329229048 173668.44764061412, 363227.3991733967 173689.34384555434, 363283.851922061 173638.11738866725))",0.2668070875204328,0.6668163482681159,0.0,11.0,0.4347441249429956
3357,"POLYGON ((363610.1605371903 173670.4756787406, 363599.1489623159 173598.35425095336, 363531.68561920465 173577.45797333372, 363475.2337997473 173628.68375297356, 363486.24587912805 173700.80549514852, 363553.7092734534 173721.70114329382, 363610.1605371903 173670.4756787406))",0.32145947149783505,0.6572115303951138,0.0,11.0,0.4347441249429956
3358,"POLYGON ((363486.24587912805 173700.80549514852, 363475.2337997473 173628.68375297356, 363407.769487504 173607.7874995771, 363351.31720343075 173659.01361783769, 363362.32978733676 173731.13567439548, 363429.7941507852 173752.031298307, 363486.24587912805 173700.80549514852))",0.31100690871292314,0.6453978575579924,0.0,11.0,0.4347441249429956
3359,"POLYGON ((363362.32978733676 173731.13567439548, 363351.31720343075 173659.01361783769, 363283.851922061 173638.11738866725, 363227.3991733967 173689.34384555434, 363238.41226185014 173761.46621649555, 363305.87759441393 173782.36181616836, 363362.32978733676 173731.13567439548))",0.3031160307353953,0.6640327516776267,0.0,11.0,0.4347441249429956
3360,"POLYGON ((364173.263380174 173570.05581074662, 364184.27257498633 173642.17506072664, 364251.7302057095 173663.07022479957, 364308.1785903798 173611.84676831588, 364305.9402999146 173597.18336513668, 364291.185446135 173565.59401000477, 364232.02592219977 173574.19459362864, 364195.15258223785 173550.19257401774, 364173.263380174 173570.05581074662))",0.4790825943395344,0.598517813703202,0.0,11.0,0.4347441249429956
3361,"POLYGON ((363734.0737614939 173640.14622517733, 363723.0626911054 173568.02511177643, 363655.6003171309 173547.1288099315, 363599.1489623159 173598.35425095336, 363610.1605371903 173670.4756787406, 363677.62296238757 173691.3713511218, 363734.0737614939 173640.14622517733))",0.3393523895543004,0.6271467073507917,0.0,11.0,0.4347441249429956
3362,"POLYGON ((364184.27257498633 173642.17506072664, 364173.263380174 173570.05581074662, 364105.8048315421 173549.16004147066, 364049.3554264816 173600.38415160507, 364060.3651257277 173672.50371595513, 364127.8237255949 173693.3988557979, 364184.27257498633 173642.17506072664))",0.44799613405516586,0.6126491183734226,0.0,11.0,0.4347441249429956
3363,"POLYGON ((364060.3651257277 173672.50371595513, 364049.3554264816 173600.38415160507, 363981.8959087002 173579.4884065466, 363925.44603893213 173630.7128552813, 363936.4562426309 173702.8327340007, 364003.9158116395 173723.72784961388, 364060.3651257277 173672.50371595513))",0.4212760103888407,0.6211336273938404,0.0,11.0,0.4347441249429956
3364,"POLYGON ((363936.4562426309 173702.8327340007, 363925.44603893213 173630.7128552813, 363857.9855520069 173609.81713444885, 363801.5352175572 173661.04192178597, 363812.5459257301 173733.1621148761, 363880.0064638722 173754.05720625405, 363936.4562426309 173702.8327340007))",0.4005227955187727,0.6154250063629726,0.0,11.0,0.4347441249429956
3365,"POLYGON ((364308.1785903798 173611.84676831588, 364251.7302057095 173663.07022479957, 364262.7390382659 173735.18855451053, 364330.1957510677 173756.08311338903, 364365.28497291147 173724.24147696787, 364313.5691496412 173613.5164937821, 364308.1785903798 173611.84676831588))",0.5281122726503736,0.6138479099673907,0.0,11.0,0.4347441249429956
3366,"POLYGON ((363812.5459257301 173733.1621148761, 363801.5352175572 173661.04192178597, 363734.0737614939 173640.14622517733, 363677.62296238757 173691.3713511218, 363688.63417505333 173763.4918585798, 363756.0956823246 173784.3869257212, 363812.5459257301 173733.1621148761))",0.37771485388775394,0.6435106097543497,0.0,11.0,0.4347441249429956
3367,"POLYGON ((364262.7390382659 173735.18855451053, 364251.7302057095 173663.07022479957, 364184.27257498633 173642.17506072664, 364127.8237255949 173693.3988557979, 364138.83306259103 173765.5174998626, 364206.29074453405 173786.4120345023, 364262.7390382659 173735.18855451053))",0.4979816827014478,0.6221010323628657,0.0,11.0,0.4347441249429956
3368,"POLYGON ((364138.83306259103 173765.5174998626, 364127.8237255949 173693.3988557979, 364060.3651257277 173672.50371595513, 364003.9158116395 173723.72784961388, 364014.9256530968 173795.84680803167, 364082.38430417504 173816.74131843477, 364138.83306259103 173765.5174998626))",0.4713353573624933,0.6588746813563595,0.0,11.0,0.4347441249429956
3369,"POLYGON ((364014.9256530968 173795.84680803167, 364003.9158116395 173723.72784961388, 363936.4562426309 173702.8327340007, 363880.0064638722 173754.05720625405, 363891.01680980966 173826.17647902202, 363958.47643001867 173847.0709651793, 364014.9256530968 173795.84680803167))",0.4374879032673005,0.6598318036020743,0.0,11.0,0.4347441249429956
3370,"POLYGON ((363036.0124900673 173698.77825541765, 363024.9985348871 173626.65464969433, 362957.5303973619 173605.75786370697, 362901.0761638197 173656.98531295836, 362912.0906235792 173729.10923308926, 362979.55881229695 173750.00538955344, 363036.0124900673 173698.77825541765))",0.2358448588829778,0.6570823818821496,0.0,11.0,0.4347441249429956
3371,"POLYGON ((362912.0906235792 173729.10923308926, 362901.0761638197 173656.98531295836, 362833.60705717985 173636.08855120337, 362777.15235911123 173687.3163390975, 362788.16732347064 173759.44057362253, 362855.6364812928 173780.33670585364, 362912.0906235792 173729.10923308926))",0.23325252622656384,0.6681497044457224,0.0,11.0,0.4347441249429956
3372,"POLYGON ((362788.16732347064 173759.44057362253, 362777.15235911123 173687.3163390975, 362709.682283363 173666.4196015728, 362653.22712079453 173717.64772811253, 362664.24258977204 173789.77227703726, 362731.71271669294 173810.6683850197, 362788.16732347064 173759.44057362253))",0.23748095096758276,0.6999480965339271,0.0,11.0,0.4347441249429956
3373,"POLYGON ((363114.49330269295 173791.79712144885, 363103.479709675 173719.6744361248, 363036.0124900673 173698.77825541765, 362979.55881229695 173750.00538955344, 362990.5729099011 173822.12838926516, 363058.04018068465 173843.02394045272, 363114.49330269295 173791.79712144885))",0.2793179865952382,0.65945569958462,0.0,11.0,0.4347441249429956
3374,"POLYGON ((362990.5729099011 173822.12838926516, 362979.55881229695 173750.00538955344, 362912.0906235792 173729.10923308926, 362855.6364812928 173780.33670585364, 362866.6510835024 173852.4600199439, 362934.11932338675 173873.35554688488, 362990.5729099011 173822.12838926516))",0.2665612566039538,0.6681497044457224,0.0,11.0,0.4347441249429956
3375,"POLYGON ((362866.6510835024 173852.4600199439, 362855.6364812928 173780.33670585364, 362788.16732347064 173759.44057362253, 362731.71271669294 173810.6683850197, 362742.7278235286 173882.79201349418, 362810.1970325087 173903.6875161823, 362866.6510835024 173852.4600199439))",0.2682231751537463,0.6642385965405602,0.0,11.0,0.4347441249429956
3376,"POLYGON ((363069.0539161124 173915.14601973537, 363058.04018068465 173843.02394045272, 362990.5729099011 173822.12838926516, 362934.11932338675 173873.35554688488, 362945.13356342743 173945.47794053052, 363012.6008853635 173966.37286219205, 363069.0539161124 173915.14601973537))",0.30729014838708724,0.6276615608896334,0.0,11.0,0.4347441249429956
3377,"POLYGON ((362945.13356342743 173945.47794053052, 362934.11932338675 173873.35554688488, 362866.6510835024 173852.4600199439, 362810.1970325087 173903.6875161823, 362821.211777182 173975.81022419158, 362888.6800682094 173996.70512159244, 362945.13356342743 173945.47794053052))",0.3017029777295825,0.6225427838040114,0.0,11.0,0.4347441249429956
3378,"POLYGON ((362821.211777182 173975.81022419158, 362810.1970325087 173903.6875161823, 362742.7278235286 173882.79201349418, 362686.27330808097 173934.0198483555, 362697.28855740564 174006.14287072065, 362764.75781752006 174027.0377438651, 362821.211777182 173975.81022419158))",0.3059144067056192,0.588640082996456,0.0,11.0,0.4347441249429956
3379,"POLYGON ((363147.53364218376 174008.16212449706, 363136.52026895114 173936.04096565052, 363069.0539161124 173915.14601973537, 363012.6008853635 173966.37286219205, 363023.61476321507 174038.49433537957, 363091.0811671909 174059.38865176874, 363147.53364218376 174008.16212449706))",0.3210470910956812,0.6047985555790851,0.0,11.0,0.4347441249429956
3380,"POLYGON ((363238.41226185014 173761.46621649555, 363227.3991733967 173689.34384555434, 363159.9329229048 173668.44764061412, 363103.479709675 173719.6744361248, 363114.49330269295 173791.79712144885, 363181.9596043705 173812.69269688003, 363238.41226185014 173761.46621649555))",0.30145799334417744,0.6681497044457224,0.0,11.0,0.4347441249429956
3381,"POLYGON ((363688.63417505333 173763.4918585798, 363677.62296238757 173691.3713511218, 363610.1605371903 173670.4756787406, 363553.7092734534 173721.70114329382, 363564.7209906318 173793.82196511835, 363632.18346702855 173814.71700802312, 363688.63417505333 173763.4918585798))",0.35383946942586714,0.6681497044457224,0.0,11.0,0.4347441249429956
3382,"POLYGON ((363564.7209906318 173793.82196511835, 363553.7092734534 173721.70114329382, 363486.24587912805 173700.80549514852, 363429.7941507852 173752.031298307, 363440.80637249595 173824.15243449865, 363508.2698180105 173845.04745315906, 363564.7209906318 173793.82196511835))",0.3413962140992599,0.6681497044457224,0.0,11.0,0.4347441249429956
3383,"POLYGON ((363440.80637249595 173824.15243449865, 363429.7941507852 173752.031298307, 363362.32978733676 173731.13567439548, 363305.87759441393 173782.36181616836, 363316.8903206778 173854.48326672515, 363384.3547353054 173875.37826113898, 363440.80637249595 173824.15243449865))",0.33729703187954685,0.6434747876405473,0.0,11.0,0.4347441249429956
3384,"POLYGON ((363316.8903206778 173854.48326672515, 363305.87759441393 173782.36181616836, 363238.41226185014 173761.46621649555, 363181.9596043705 173812.69269688003, 363192.9728352058 173884.8144618033, 363260.4382189421 173905.7094319692, 363316.8903206778 173854.48326672515))",0.328940486027964,0.6540462026308216,0.0,11.0,0.4347441249429956
3385,"POLYGON ((363192.9728352058 173884.8144618033, 363181.9596043705 173812.69269688003, 363114.49330269295 173791.79712144885, 363058.04018068465 173843.02394045272, 363069.0539161124 173915.14601973537, 363136.52026895114 173936.04096565052, 363192.9728352058 173884.8144618033))",0.3245714489268604,0.6239541387512129,0.0,11.0,0.4347441249429956
3386,"POLYGON ((363643.19482198317 173886.8369094858, 363632.18346702855 173814.71700802312, 363564.7209906318 173793.82196511835, 363508.2698180105 173845.04745315906, 363519.28167750593 173917.16766897053, 363586.74420507625 173938.06208238826, 363643.19482198317 173886.8369094858))",0.3851533614724749,0.6629265682401324,0.0,11.0,0.4347441249429956
3387,"POLYGON ((363519.28167750593 173917.16766897053, 363508.2698180105 173845.04745315906, 363440.80637249595 173824.15243449865, 363384.3547353054 173875.37826113898, 363395.36709935963 173947.49879129714, 363462.83059603994 173968.39318046265, 363519.28167750593 173917.16766897053))",0.3751667821953065,0.6436063153223274,0.0,11.0,0.4347441249429956
3388,"POLYGON ((363395.36709935963 173947.49879129714, 363384.3547353054 173875.37826113898, 363316.8903206778 173854.48326672515, 363260.4382189421 173905.7094319692, 363271.45108757535 173977.83027646906, 363338.9155533592 173998.7246413796, 363395.36709935963 173947.49879129714))",0.3554928241124111,0.61594068732459,0.0,11.0,0.4347441249429956
3389,"POLYGON ((363271.45108757535 173977.83027646906, 363260.4382189421 173905.7094319692, 363192.9728352058 173884.8144618033, 363136.52026895114 173936.04096565052, 363147.53364218376 174008.16212449706, 363214.99907706655 174029.0564651483, 363271.45108757535 173977.83027646906))",0.3350483193539613,0.6106188977222308,0.0,11.0,0.4347441249429956
3390,"POLYGON ((364330.1957510677 173756.08311338903, 364341.20422134816 173828.20052282244, 364408.6600162187 173849.09447651065, 364448.21273128694 173813.20236678113, 364437.3389277755 173810.08116718841, 364454.2685363051 173752.67592224007, 364368.90719409863 173731.99694843468, 364365.28497291147 173724.24147696787, 364330.1957510677 173756.08311338903))",0.5811002734824442,0.6535958949390523,0.0,11.0,0.4347441249429956
3391,"POLYGON ((363891.01680980966 173826.17647902202, 363880.0064638722 173754.05720625405, 363812.5459257301 173733.1621148761, 363756.0956823246 173784.3869257212, 363767.10653276136 173856.50651283865, 363834.5671220971 173877.40097475366, 363891.01680980966 173826.17647902202))",0.41203093599552615,0.6232168777078295,0.0,11.0,0.4347441249429956
3392,"POLYGON ((364341.20422134816 173828.20052282244, 364330.1957510677 173756.08311338903, 364262.7390382659 173735.18855451053, 364206.29074453405 173786.4120345023, 364217.2997192635 173858.52975827246, 364284.75648326904 173879.42368771695, 364341.20422134816 173828.20052282244))",0.5516386188173715,0.6390204834239499,0.0,11.0,0.4347441249429956
3393,"POLYGON ((363767.10653276136 173856.50651283865, 363756.0956823246 173784.3869257212, 363688.63417505333 173763.4918585798, 363632.18346702855 173814.71700802312, 363643.19482198317 173886.8369094858, 363710.6563804389 173907.7313471536, 363767.10653276136 173856.50651283865))",0.3971923241681009,0.6507786803921048,0.0,11.0,0.4347441249429956
3394,"POLYGON ((364217.2997192635 173858.52975827246, 364206.29074453405 173786.4120345023, 364138.83306259103 173765.5174998626, 364082.38430417504 173816.74131843477, 364093.3937833699 173888.8593565353, 364160.8515165089 173909.75326173188, 364217.2997192635 173858.52975827246))",0.5138660111606734,0.6602292623535645,0.0,11.0,0.4347441249429956
3395,"POLYGON ((364093.3937833699 173888.8593565353, 364082.38430417504 173816.74131843477, 364014.9256530968 173795.84680803167, 363958.47643001867 173847.0709651793, 363969.4864137001 173919.18931761308, 364036.94511596585 173940.08319856384, 364093.3937833699 173888.8593565353))",0.48660602769843603,0.6681497044457224,0.0,11.0,0.4347441249429956
3396,"POLYGON ((364408.6600162187 173849.09447651065, 364419.6681242043 173921.21096566156, 364487.1230011299 173942.10431416868, 364527.4171650486 173905.53924953856, 364520.0620490896 173866.788430919, 364509.70045184763 173830.85221576662, 364448.21273128694 173813.20236678113, 364408.6600162187 173849.09447651065))",0.6254693682375699,0.6627474988458166,0.0,11.0,0.4347441249429956
3397,"POLYGON ((363969.4864137001 173919.18931761308, 363958.47643001867 173847.0709651793, 363891.01680980966 173826.17647902202, 363834.5671220971 173877.40097475366, 363845.57761028426 173949.51964151708, 363913.0372816721 173970.41349821427, 363969.4864137001 173919.18931761308))",0.4603856771154335,0.6587021605811535,0.0,11.0,0.4347441249429956
3398,"POLYGON ((364419.6681242043 173921.21096566156, 364408.6600162187 173849.09447651065, 364341.20422134816 173828.20052282244, 364284.75648326904 173879.42368771695, 364295.7650957092 173951.540491182, 364363.2209417693 173972.4338154362, 364419.6681242043 173921.21096566156))",0.5876956324709028,0.6681497044457224,0.0,11.0,0.4347441249429956
3399,"POLYGON ((363845.57761028426 173949.51964151708, 363834.5671220971 173877.40097475366, 363767.10653276136 173856.50651283865, 363710.6563804389 173907.7313471536, 363721.6673731519 173979.85032824596, 363789.12801365677 174000.74416068883, 363845.57761028426 173949.51964151708))",0.4418741693688862,0.6171161013510329,0.0,11.0,0.4347441249429956
3400,"POLYGON ((361540.5542096527 173166.8806128663, 361529.5338257822 173094.7474424836, 361462.05156140914 173073.8459832045, 361405.5896296516 173125.07832390058, 361416.61051818583 173197.2118088288, 361484.09283380746 173218.11263851402, 361540.5542096527 173166.8806128663))",0.17598704480847674,0.7309781570863402,0.0,11.0,0.4347441249429956
3401,"POLYGON ((361866.9357128219 173199.2518328777, 361855.9167001932 173127.1202119998, 361788.43729189876 173106.2193097301, 361731.9768449761 173157.45065791177, 361742.9963622362 173229.582593319, 361810.4758217825 173250.48286601383, 361866.9357128219 173199.2518328777))",0.14710527815888136,0.5881277817104619,0.0,11.0,0.4347441249429956
3402,"POLYGON ((361742.9963622362 173229.582593319, 361731.9768449761 173157.45065791177, 361664.4964675672 173136.5497798362, 361608.03555617086 173187.78146674985, 361619.0555780822 173259.91371668357, 361686.53600673296 173280.81396517577, 361742.9963622362 173229.582593319))",0.17662468922714675,0.6375861338320349,0.0,11.0,0.4347441249429956
3403,"POLYGON ((361619.0555780822 173259.91371668357, 361608.03555617086 173187.78146674985, 361540.5542096527 173166.8806128663, 361484.09283380746 173218.11263851402, 361495.1133603896 173290.2452029764, 361562.5947581411 173311.1454272624, 361619.0555780822 173259.91371668357))",0.20097368768742854,0.7589285295132987,0.0,11.0,0.4347441249429956
